 state, state2, stfips, zip, region, typebldg, floor, room, basement, windoor, rep, stratum, wave, starttm, stoptm, startdt, stopdt, activity, pcterr, adjwt, dupflag, zipflag, cntyfips, county
R7,ND,38,58853, 1,1,1,3,N, , ., 5,  5,1345,0845,032289,032489,     1.1,    69.5,    10.629630,0,0,  5,TRENTON             
R7,ND,38,58853, 1,2,1,3,N, , ., 5,  5,1430,0830,032289,032489,     3.0,    13.9,    10.629630,0,0,  5,TRENTON             
R7,NE,31,67860, 5,1,1,2,N, , ., 8,  9,1545,1745,020289,020289,     1.7,    17.2,    11.651852,0,1,  8,SANTEE              
R7,NE,31,68020, 5,1,1,3,N, , ., 7,  8,1725,1143,031389,031589,     2.5,    14.1,    10.250000,3,0,  7,OMAHA               
R7,NE,31,68039, 5,1,0,1,N, , ., 7,  8,1705,1612,013189,020289,     7.6,     4.5,    10.250000,0,0,  7,OMAHA               
R7,NE,31,68039, 5,1,0,1,Y, , ., 7,  8,1226,1442,013189,020289,     0.6,    37.3,    10.250000,0,0,  7,OMAHA               
R7,NE,31,68039, 5,1,0,1,Y, , ., 7,  8,1654,1459,013189,020289,    11.0,     3.8,    10.250000,0,0,  7,OMAHA               
R7,NE,31,68039, 5,1,0,1,Y, , ., 7,  8,1718,1538,013189,020289,     6.1,     5.4,    10.250000,0,0,  7,OMAHA               
R7,NE,31,68039, 5,1,1,1,N, , ., 7,  8,1422,1426,012589,012789,     5.4,     5.4,    10.250000,0,0,  7,OMAHA               
R7,NE,31,68039, 5,1,1,1,Y, , ., 7,  8,1321,1413,012589,012789,     1.5,    13.4,    10.250000,0,0,  7,OMAHA               
R7,NE,31,68039, 5,1,1,1,Y, , ., 7,  8,1607,1610,031489,031589,     1.7,    27.0,    10.250000,0,0,  7,OMAHA               
R7,NE,31,68039, 5,1,1,1,Y, , ., 7,  8,1900,1529,013189,020289,     4.5,     7.0,    10.250000,0,0,  7,OMAHA               
R7,NE,31,68039, 5,1,1,3,N, , ., 7,  8,1257,1514,013189,020289,     2.4,    11.1,    10.250000,0,0,  7,OMAHA               
R7,NE,31,68039, 5,1,1,3,N, , ., 7,  8,1401,1438,012589,012789,     5.2,     5.5,    10.250000,0,0,  7,OMAHA               
R7,NE,31,68039, 5,1,1,3,N, , ., 7,  8,1410,1636,013189,020289,     1.6,    13.2,    10.250000,0,0,  7,OMAHA               
R7,NE,31,68039, 5,1,1,3,N, , ., 7,  8,1451,1517,012589,012789,     3.2,     8.0,    10.250000,0,0,  7,OMAHA               
R7,NE,31,68039, 5,1,1,3,N, , ., 7,  8,1540,1559,012589,012789,     2.2,    10.6,    10.250000,0,0,  7,OMAHA               
R7,NE,31,68039, 5,1,1,3,N, , ., 7,  8,1549,1122,031389,031589,     4.5,     7.5,    10.250000,0,0,  7,OMAHA               
R7,NE,31,68039, 5,1,1,3,N, , ., 7,  8,1640,1057,031389,031589,     0.9,    35.9,    10.250000,0,0,  7,OMAHA               
R7,NE,31,68039, 5,1,1,3,N, , ., 7,  8,1812,1255,031389,031589,     3.8,     8.4,    10.250000,0,0,  7,OMAHA               
R7,NE,31,68039, 5,1,1,3,Y, , ., 7,  8,1145,1309,031489,031589,     0.7,    63.7,    10.250000,3,0,  7,OMAHA               
R7,NE,31,68039, 5,1,1,3,Y, , ., 7,  8,1249,1332,031489,031589,     0.1,     0.0,    10.250000,3,0,  7,OMAHA               
R7,NE,31,68039, 5,1,1,3,Y, , ., 7,  8,1501,1110,031389,031589,     5.0,     7.8,    10.250000,0,0,  7,OMAHA               
R7,NE,31,68039, 5,1,1,3,Y, , ., 7,  8,1635,1636,031489,031589,     6.2,     8.5,    10.250000,0,0,  7,OMAHA               
R7,NE,31,68039, 5,2,1,3,Y, , ., 7,  8,1116,1548,031489,031589,     1.6,    24.2,    10.250000,0,0,  7,OMAHA               
R7,NE,31,68071, 5,1,0,1,Y, , ., 9,  0,1250,1236,020289,020289,     3.8,     7.9,    12.068053,0,0,  9,WINNEBAGO           
R7,NE,31,68071, 5,1,1,1,N, , ., 9,  0,1414,1408,012489,012689,     3.3,    11.0,    12.068053,0,0,  9,WINNEBAGO           
R7,NE,31,68071, 5,1,1,1,N, , ., 9,  0,1653,1755,012489,012689,     0.7,    45.2,    12.068053,0,0,  9,WINNEBAGO           
R7,NE,31,68071, 5,1,1,1,Y, , ., 9,  0,1708,1708,012489,012689,    15.6,     3.6,    12.068053,0,0,  9,WINNEBAGO           
R7,NE,31,68071, 5,1,1,3,N, , ., 9,  0,1035,1042,021489,021689,     2.9,    11.9,    12.068053,0,0,  9,WINNEBAGO           
R7,NE,31,68071, 5,1,1,3,N, , ., 9,  0,1045,1244,032789,032989,     4.7,     7.9,    12.068053,0,0,  9,WINNEBAGO           
R7,NE,31,68071, 5,1,1,3,N, , ., 9,  0,1105,1157,020289,020289,     0.6,    37.0,    12.068053,0,0,  9,WINNEBAGO           
R7,NE,31,68071, 5,1,1,3,N, , ., 9,  0,1225,1226,020289,020289,     3.6,     8.1,    12.068053,0,0,  9,WINNEBAGO           
R7,NE,31,68071, 5,1,1,3,N, , ., 9,  0,1322,1148,021589,021789,     2.0,    13.7,    12.068053,0,0,  9,WINNEBAGO           
R7,NE,31,68071, 5,1,1,3,N, , ., 9,  0,1350,1550,021489,021689,     2.8,    11.7,    12.068053,0,0,  9,WINNEBAGO           
R7,NE,31,68071, 5,1,1,3,N, , ., 9,  0,1535,1437,012489,012689,     8.1,     5.5,    12.068053,0,0,  9,WINNEBAGO           
R7,NE,31,68071, 5,1,1,3,N, , ., 9,  0,1600,1445,012489,012689,     1.6,    21.8,    12.068053,0,0,  9,WINNEBAGO           
R7,NE,31,68071, 5,1,1,3,N, , ., 9,  0,1629,1612,020289,020289,     2.1,    13.1,    12.068053,0,0,  9,WINNEBAGO           
R7,NE,31,68071, 5,1,1,3,Y, , ., 9,  0,1008,1236,032789,032989,     3.5,     9.8,    12.068053,0,0,  9,WINNEBAGO           
R7,NE,31,68071, 5,1,1,3,Y, , ., 9,  0,1050,1148,020289,020289,    19.8,     2.6,    12.068053,0,0,  9,WINNEBAGO           
R7,NE,31,68071, 5,1,1,3,Y, , ., 9,  0,1134,1210,020289,020289,     6.0,     5.6,    12.068053,0,0,  9,WINNEBAGO           
R7,NE,31,68071, 5,1,1,3,Y, , ., 9,  0,1346,1620,021589,021789,     4.1,     7.2,    12.068053,0,0,  9,WINNEBAGO           
R7,NE,31,68071, 5,1,1,3,Y, , ., 9,  0,1437,1426,012489,012689,     9.8,     4.7,    12.068053,0,0,  9,WINNEBAGO           
R7,NE,31,68071, 5,1,1,3,Y, , ., 9,  0,1644,1619,020289,020289,     6.0,     5.3,    12.068053,0,0,  9,WINNEBAGO           
R7,NE,31,68071, 5,1,1,3,Y, , ., 9,  0,1705,1627,020289,020289,     3.4,     8.3,    12.068053,0,0,  9,WINNEBAGO           
R7,NE,31,68071, 5,1,1,3,Y, , ., 9,  0,1725,1250,020289,020289,     3.8,     8.1,    12.068053,0,0,  9,WINNEBAGO           
R7,NE,31,68071, 5,1,1,7,Y, , ., 9,  0,1157,1217,020289,020289,     3.8,     7.9,    12.068053,0,0,  9,WINNEBAGO           
R7,NE,31,68071, 5,1,2,3,Y, , ., 9,  0,1617,1628,012489,012689,     1.8,    19.4,    12.068053,0,0,  9,WINNEBAGO           
R7,NE,31,68760, 5,1,0,4,Y, , ., 8,  9,1055,1045,020289,020289,     2.6,    10.4,    11.651852,0,0,  8,SANTEE              
R7,NE,31,68760, 5,1,0,4,Y, , ., 8,  9,1129,1100,020289,020289,     0.9,    32.7,    11.651852,0,0,  8,SANTEE              
R7,NE,31,68760, 5,1,0,4,Y, , ., 8,  9,1710,1713,032989,033189,     2.5,     9.2,    11.651852,0,0,  8,SANTEE              
R7,NE,31,68760, 5,1,0,4,Y, , ., 8,  9,1804,1715,020289,021089,     6.4,     4.8,    11.651852,0,0,  8,SANTEE              
R7,NE,31,68760, 5,1,1,7,N, , ., 8,  9,1330,1656,020289,021089,     2.2,    11.4,    11.651852,0,0,  8,SANTEE              
R7,NE,31,68760, 5,1,1,7,N, , ., 8,  9,1601,1607,020289,020289,     2.0,    15.2,    11.651852,0,0,  8,SANTEE              
R7,NE,31,68760, 5,1,1,7,N, , ., 8,  9,1615,1425,020289,020289,     4.3,     8.6,    11.651852,0,0,  8,SANTEE              
R7,NE,31,68760, 5,2,0,4,Y, , ., 8,  9,1735,1703,020289,021089,     4.2,     6.2,    11.651852,0,0,  8,SANTEE              
R7,SD,46,52570, 3,1,1,3,N, , .,16,  6,1635,1830,020289,021089,     0.6,    34.0,    14.050000,0,1, 16,ROSEBUD             
R7,SD,46,53756, 4,1,0,4,Y, , .,19,  0,1400,1509,013189,020289,    13.5,     3.3,    11.020408,0,1, 19,YANKTON             
R7,SD,46,56255, 4,1,0,4,Y, , .,17,  9,1100,1000,012589,012789,     4.1,     9.1,    16.000000,0,1, 17,SISSETON            
R7,SD,46,57028, 4,1,0,1,Y, , .,12,  9,1703,1546,021389,021589,     0.5,    65.8,     8.916667,0,0, 12,FLANDREAU           
R7,SD,46,57028, 4,1,0,1,Y, , .,12,  9,1733,1354,021389,021589,    12.9,     4.5,     8.916667,0,0, 12,FLANDREAU           
R7,SD,46,57028, 4,1,0,1,Y, , .,12,  9,1735,1640,030389,031089,     0.9,    21.6,     8.916667,0,0, 12,FLANDREAU           
R7,SD,46,57028, 4,1,0,2,N, , .,12,  9,1602,1624,021389,021589,     9.1,     5.4,     8.916667,0,0, 12,FLANDREAU           
R7,SD,46,57028, 4,1,1,3,Y, , .,12,  9,1625,1409,021389,021589,     5.5,     7.9,     8.916667,0,0, 12,FLANDREAU           
R7,SD,46,57028, 4,1,1,3,Y, , .,12,  9,1648,1327,021389,021589,     2.3,    16.2,     8.916667,0,0, 12,FLANDREAU           
R7,SD,46,57028, 4,2,1,3,N, , .,12,  9,1522,1335,021389,021589,     1.2,    28.1,     8.916667,0,0, 12,FLANDREAU           
R7,SD,46,57028, 4,2,1,3,N, , .,12,  9,1810,1343,021389,021589,     2.6,    15.0,     8.916667,0,0, 12,FLANDREAU           
R7,SD,46,57257, 4,1,0,4,Y, , .,17,  1,0950,1400,012689,012789,     2.9,    16.7,    17.666667,0,0, 17,SISSETON            
R7,SD,46,57257, 4,1,0,4,Y, , .,17,  1,1020,1420,012689,012789,     3.7,    13.6,    17.666667,0,0, 17,SISSETON            
R7,SD,46,57257, 4,1,0,4,Y, , .,17,  1,1115,1222,020289,020289,     1.4,    25.1,    17.666667,0,0, 17,SISSETON            
R7,SD,46,57262, 4,1,0,4,Y, , .,17,  0,1149,1244,020289,020289,    23.0,     3.2,    19.166667,0,0, 17,SISSETON            
R7,SD,46,57262, 4,1,0,4,Y, , .,17,  0,1214,1255,020289,020289,     2.0,    19.1,    19.166667,0,0, 17,SISSETON            
R7,SD,46,57262, 4,1,0,4,Y, , .,17,  0,1300,1320,012689,012789,     4.3,    14.1,    19.166667,0,0, 17,SISSETON            
R7,SD,46,57262, 4,1,0,4,Y, , .,17,  0,1445,1450,012689,012789,     0.2,     0.0,    19.166667,0,0, 17,SISSETON            
R7,SD,46,57262, 4,1,0,4,Y, , .,17,  0,1500,1515,012689,012789,     3.3,    16.2,    19.166667,0,0, 17,SISSETON            
R7,SD,46,57262, 4,1,0,4,Y, , .,17,  0,1525,1300,040489,040489,     0.6,    36.6,    19.166667,0,0, 17,SISSETON            
R7,SD,46,57262, 4,1,0,4,Y, , .,17,  2,1100,1003,020289,020289,     1.7,    15.6,    14.800000,0,0, 17,SISSETON            
R7,SD,46,57262, 4,1,0,4,Y, , .,17,  2,1407,1130,040489,040489,     0.6,    43.0,    14.800000,0,0, 17,SISSETON            
R7,SD,46,57262, 4,1,0,4,Y, , .,17,  2,1445,1136,040489,040489,     2.0,    16.2,    14.800000,0,0, 17,SISSETON            
R7,SD,46,57262, 4,1,0,4,Y, , .,17,  5,1350,1100,012589,012789,     9.8,     4.8,    15.000000,0,0, 17,SISSETON            
R7,SD,46,57262, 4,1,0,4,Y, , .,17,  8,1150,1330,020289,020289,     3.7,     7.8,    18.000000,0,0, 17,SISSETON            
R7,SD,46,57262, 4,1,1,2,N, , .,17,  2,1128,1015,020289,020289,     0.3,     0.0,    14.800000,0,0, 17,SISSETON            
R7,SD,46,57262, 4,1,1,3,N, , .,17,  2,1430,1135,040489,040489,     0.0,     0.0,    14.800000,0,0, 17,SISSETON            
R7,SD,46,57266, 4,1,0,4,Y, , .,17,  3,0925,1111,020289,020289,     9.6,     5.4,     9.000000,0,0, 17,SISSETON            
R7,SD,46,57270, 4,1,0,0,Y, , .,17,  6,1300,1544,012589,012789,     1.3,    22.2,     8.750000,0,0, 17,SISSETON            
R7,SD,46,57273, 4,1,0,4,Y, , .,17,  3,1450,1145,012589,012789,     7.6,     6.6,    14.333333,0,0, 17,SISSETON            
R7,SD,46,57273, 4,1,0,4,Y, , .,17,  3,1500,1150,012589,012789,     8.8,     6.2,    14.333333,0,0, 17,SISSETON            
R7,SD,46,57273, 4,1,0,4,Y, , .,17,  4,1015,1138,020289,020289,     7.8,     6.5,    13.500000,0,0, 17,SISSETON            
R7,SD,46,57273, 4,1,0,4,Y, , .,17,  4,1220,1235,012689,012789,    13.0,     5.8,    13.500000,0,0, 17,SISSETON            
R7,SD,46,57273, 4,1,0,7,Y, , .,17,  3,1530,1155,012589,012789,    19.0,     3.3,    14.333333,0,0, 17,SISSETON            
R7,SD,46,57317, 3,1,0,4,Y, , .,16,  8,1325,1550,040489,040489,     2.0,    15.7,    21.000000,0,0, 16,ROSEBUD             
R7,SD,46,57339, 4,1,0,4,Y, , .,11,  6,1300,1545,020289,021089,    10.9,     3.6,    20.000000,0,0, 11,CROW CREEK          
R7,SD,46,57339, 4,1,0,4,Y, , .,11,  7,1230,1255,013089,020289,    41.2,     1.9,    15.428571,0,0, 11,CROW CREEK          
R7,SD,46,57339, 4,1,0,4,Y, , .,11,  7,1245,1305,013089,020289,    33.2,     2.1,    15.428571,0,0, 11,CROW CREEK          
R7,SD,46,57339, 4,1,0,4,Y, , .,11,  7,1316,1245,030389,031089,    67.2,     1.4,    15.428571,0,0, 11,CROW CREEK          
R7,SD,46,57339, 4,1,0,4,Y, , .,11,  7,1420,1500,020289,020289,    73.7,     1.4,    15.428571,0,0, 11,CROW CREEK          
R7,SD,46,57339, 4,1,0,4,Y, , .,11,  7,1445,1300,030389,031089,    56.2,     1.4,    15.428571,0,0, 11,CROW CREEK          
R7,SD,46,57339, 4,1,0,4,Y, , .,11,  7,1515,1600,020289,020289,    11.1,     3.8,    15.428571,0,0, 11,CROW CREEK          
R7,SD,46,57339, 4,1,0,4,Y, , .,11,  7,1550,1335,013089,020289,     8.4,     4.7,    15.428571,0,0, 11,CROW CREEK          
R7,SD,46,57339, 4,1,0,4,Y, , .,11,  7,1610,1345,013089,020289,     4.9,     7.8,    15.428571,0,0, 11,CROW CREEK          
R7,SD,46,57339, 4,1,0,4,Y, , .,11,  7,1615,1530,020289,020289,     9.4,     4.5,    15.428571,0,0, 11,CROW CREEK          
R7,SD,46,57339, 4,1,1,0,N, , .,11,  7,1345,1445,020289,020289,     4.0,     8.7,    15.428571,0,0, 11,CROW CREEK          
R7,SD,46,57339, 4,1,1,3,N, , .,11,  7,1400,1450,020289,020289,     6.4,     6.1,    15.428571,0,0, 11,CROW CREEK          
R7,SD,46,57339, 4,1,1,3,N, , .,11,  7,1445,1505,020289,020289,     5.5,     6.7,    15.428571,0,0, 11,CROW CREEK          
R7,SD,46,57339, 4,1,1,3,N, , .,11,  7,1500,1510,020289,020289,    15.0,     3.2,    15.428571,0,0, 11,CROW CREEK          
R7,SD,46,57339, 4,2,1,2,N, , .,11,  7,1420,1355,013089,020289,     1.3,    22.8,    15.428571,0,0, 11,CROW CREEK          
R7,SD,46,57356, 4,1,0,4,Y, , .,19,  0,1350,1101,012589,012889,    10.8,     3.1,    11.020408,0,0, 19,YANKTON             
R7,SD,46,57356, 4,1,0,4,Y, , .,19,  0,1415,2145,012589,012789,     7.9,     3.9,    11.020408,0,0, 19,YANKTON             
R7,SD,46,57356, 4,1,0,4,Y, , .,19,  0,1430,1458,013189,020289,     2.0,    13.6,    11.020408,0,0, 19,YANKTON             
R7,SD,46,57356, 4,1,0,4,Y, , .,19,  0,1435,1355,012589,012789,     1.6,    14.2,    11.020408,0,0, 19,YANKTON             
R7,SD,46,57356, 4,1,0,4,Y, , .,19,  0,1610,0910,021489,021889,    19.1,     2.0,    11.020408,0,0, 19,YANKTON             
R7,SD,46,57356, 4,1,0,4,Y, , .,19,  0,1610,1645,031389,031589,     0.8,    34.5,    11.020408,0,0, 19,YANKTON             
R7,SD,46,57361, 4,1,0,4,Y, , .,19,  1,1135,1031,013089,020289,    17.0,     3.1,    10.476190,0,0, 19,YANKTON             
R7,SD,46,57361, 4,1,0,4,Y, , .,19,  1,1140,1036,013089,020289,    14.2,     3.6,    10.476190,0,0, 19,YANKTON             
R7,SD,46,57361, 4,1,0,4,Y, , .,19,  1,1200,1043,013089,020289,     6.1,     6.5,    10.476190,0,0, 19,YANKTON             
R7,SD,46,57361, 4,1,0,4,Y, , .,19,  1,1500,1532,013189,020289,     2.6,    10.9,    10.476190,0,0, 19,YANKTON             
R7,SD,46,57361, 4,1,1,2,N, , .,19,  1,1051,1044,032789,032989,     6.3,     5.4,    10.476190,0,0, 19,YANKTON             
R7,SD,46,57364, 4,1,0,4,Y, , .,19,  1,1515,1425,012589,012789,     5.1,     6.2,    10.476190,0,0, 19,YANKTON             
R7,SD,46,57364, 4,1,0,4,Y, , .,19,  1,1535,1435,012589,012789,     8.4,     4.5,    10.476190,0,0, 19,YANKTON             
R7,SD,46,57380, 4,1,0,1,Y, , .,19,  2,1120,1615,012389,012589,     1.5,    16.5,    10.800000,0,0, 19,YANKTON             
R7,SD,46,57380, 4,1,0,4,Y, , .,19,  2,0900,0905,020289,021089,    22.4,     2.1,    10.800000,0,0, 19,YANKTON             
R7,SD,46,57380, 4,1,0,4,Y, , .,19,  2,1030,1115,012389,012589,     4.8,     7.5,    10.800000,0,0, 19,YANKTON             
R7,SD,46,57380, 4,1,0,4,Y, , .,19,  2,1438,1135,032189,032489,     2.4,     8.1,    10.800000,0,0, 19,YANKTON             
R7,SD,46,57380, 4,1,0,4,Y, , .,19,  2,1530,1430,020289,021089,     0.5,     0.0,    10.800000,0,0, 19,YANKTON             
R7,SD,46,57380, 4,1,0,4,Y, , .,19,  2,1545,1549,020289,020289,     1.9,    13.5,    10.800000,0,0, 19,YANKTON             
R7,SD,46,57380, 4,1,0,4,Y, , .,19,  2,1700,1550,012589,012789,    12.6,     3.5,    10.800000,0,0, 19,YANKTON             
R7,SD,46,57380, 4,1,0,4,Y, , .,19,  2,1740,1715,012489,012689,    10.0,     3.7,    10.800000,0,0, 19,YANKTON             
R7,SD,46,57380, 4,1,0,4,Y, , .,19,  2,1800,1630,012489,012789,    17.0,     2.6,    10.800000,0,0, 19,YANKTON             
R7,SD,46,57380, 4,1,0,4,Y, , .,19,  2,2305,1010,012589,012789,     3.3,     8.3,    10.800000,0,0, 19,YANKTON             
R7,SD,46,57380, 4,1,0,4,Y, , .,19,  9,1630,1450,012489,012689,     1.1,    20.2,     6.166667,0,0, 19,YANKTON             
R7,SD,46,57380, 4,1,1,3,Y, , .,19,  9,1515,1200,012389,012589,     9.4,     4.4,     6.166667,0,0, 19,YANKTON             
R7,SD,46,57442, 2,2,1,1,N, , .,10,  6,1720,2330,032189,032389,     2.4,    11.1,     8.250000,0,0, 10,CHEYENNE RIVER      
R7,SD,46,57533, 3,2,1,3,N, , .,16,  7,1400,1505,020289,020289,     2.1,    13.8,     2.500000,0,0, 16,ROSEBUD             
R7,SD,46,57536, 4,1,0,4,Y, , .,11,  8,1100,1100,032089,032289,     3.0,    10.9,     5.500000,0,0, 11,CROW CREEK          
R7,SD,46,57536, 4,1,0,4,Y, , .,11,  8,1100,1212,013089,020289,     2.0,    15.5,     5.500000,0,0, 11,CROW CREEK          
R7,SD,46,57538, 3,1,1,3,N, , .,16,  7,1530,1345,031389,031589,     4.0,     6.0,     2.500000,0,0, 16,ROSEBUD             
R7,SD,46,57541, 3,1,1,3,N, , .,16,  1,1145,1300,020289,020289,     3.3,     8.7,     4.500000,0,0, 16,ROSEBUD             
R7,SD,46,57541, 3,1,1,3,N, , .,16,  1,1555,1640,020289,020289,     1.7,    17.8,     4.500000,0,0, 16,ROSEBUD             
R7,SD,46,57544, 3,1,0,4,Y, , .,13,  0,1700,1700,030389,030389,   315.7,     1.8,    12.188235,1,0, 13,LOWER BRULE         
R7,SD,46,57548, 3,1,0,4,Y, , .,13,  0,1230,1345,021389,021589,     1.3,    27.7,    12.188235,0,0, 13,LOWER BRULE         
R7,SD,46,57548, 3,1,0,4,Y, , .,13,  0,1300,1355,021389,021589,     3.3,    12.5,    12.188235,0,0, 13,LOWER BRULE         
R7,SD,46,57548, 3,1,0,4,Y, , .,13,  0,1435,1445,021489,021689,     2.5,    12.3,    12.188235,0,0, 13,LOWER BRULE         
R7,SD,46,57548, 3,1,0,4,Y, , .,13,  0,1505,1500,021389,021589,     1.0,    33.9,    12.188235,0,0, 13,LOWER BRULE         
R7,SD,46,57548, 3,1,0,4,Y, , .,13,  0,1505,1505,021489,021689,    48.3,     1.6,    12.188235,0,0, 13,LOWER BRULE         
R7,SD,46,57548, 3,1,0,4,Y, , .,13,  0,1600,1545,021389,021589,     3.2,    12.0,    12.188235,0,0, 13,LOWER BRULE         
R7,SD,46,57548, 3,1,0,4,Y, , .,13,  0,1600,1600,021589,021789,    22.3,     6.1,    12.188235,0,0, 13,LOWER BRULE         
R7,SD,46,57548, 3,1,0,4,Y, , .,13,  0,1630,0830,030389,030389,    15.1,     3.9,    12.188235,0,0, 13,LOWER BRULE         
R7,SD,46,57548, 3,1,0,4,Y, , .,13,  0,1700,1530,022389,022589,    12.6,     6.1,    12.188235,0,0, 13,LOWER BRULE         
R7,SD,46,57548, 3,1,1,1,N, , .,13,  0,1425,1525,021389,021589,     3.3,    10.9,    12.188235,0,0, 13,LOWER BRULE         
R7,SD,46,57548, 3,1,1,2,N, , .,13,  0,1415,1335,032089,032289,     2.9,    12.0,    12.188235,0,0, 13,LOWER BRULE         
R7,SD,46,57548, 3,1,1,3,N, , .,13,  0,1115,1500,022389,022589,     1.9,    29.7,    12.188235,0,0, 13,LOWER BRULE         
R7,SD,46,57548, 3,1,1,3,N, , .,13,  0,1400,1335,021389,021589,     0.6,    51.6,    12.188235,0,0, 13,LOWER BRULE         
R7,SD,46,57548, 3,1,1,7,N, , .,13,  0,1130,1200,040489,040489,     4.2,     7.3,    12.188235,0,0, 13,LOWER BRULE         
R7,SD,46,57551, 3,1,0,4,Y, , .,14,  2,1105,1248,013189,020289,     1.8,    15.0,    14.666667,0,0, 14,PINE RIDGE          
R7,SD,46,57551, 3,1,0,7,Y, , .,14,  2,1045,1244,013189,020289,     0.5,    48.5,    14.666667,0,0, 14,PINE RIDGE          
R7,SD,46,57551, 3,1,0,7,Y, , .,14,  2,1120,1256,013189,020289,     1.1,    26.2,    14.666667,0,0, 14,PINE RIDGE          
R7,SD,46,57555, 3,1,0,1,Y, , .,16,  3,1430,1540,012389,012589,     5.4,     7.1,    12.666667,0,0, 16,ROSEBUD             
R7,SD,46,57555, 3,1,0,4,Y, , .,16,  3,1415,1550,012489,012689,     1.4,    15.8,    12.666667,0,0, 16,ROSEBUD             
R7,SD,46,57555, 3,1,0,4,Y, , .,16,  8,1515,1600,011989,012189,     3.5,     9.4,    16.000000,0,0, 16,ROSEBUD             
R7,SD,46,57555, 3,1,1,1,N, , .,16,  3,1510,1605,012389,012589,     2.9,     9.6,    12.666667,0,0, 16,ROSEBUD             
R7,SD,46,57555, 3,1,1,1,Y, , .,16,  3,1130,1640,030389,030389,     7.1,     5.7,    12.666667,0,0, 16,ROSEBUD             
R7,SD,46,57555, 3,1,1,2,N, , .,16,  3,1100,1115,012589,012789,     2.5,     9.7,    12.666667,0,0, 16,ROSEBUD             
R7,SD,46,57555, 3,1,1,2,N, , .,16,  3,1410,1540,013089,020289,     3.9,     9.0,    12.666667,0,0, 16,ROSEBUD             
R7,SD,46,57555, 3,1,1,3,N, , .,16,  3,1100,1540,012489,012689,     1.1,    22.1,    12.666667,0,0, 16,ROSEBUD             
R7,SD,46,57555, 3,1,1,3,N, , .,16,  3,1450,1600,012589,012789,     1.7,    13.6,    12.666667,0,0, 16,ROSEBUD             
R7,SD,46,57555, 3,1,1,3,N, , .,16,  3,1500,1600,012489,012689,     1.9,    13.5,    12.666667,0,0, 16,ROSEBUD             
R7,SD,46,57555, 3,1,1,3,N, , .,16,  3,1500,1820,012389,012589,     3.5,     9.0,    12.666667,0,0, 16,ROSEBUD             
R7,SD,46,57555, 3,1,1,3,N, , .,16,  3,1520,1605,012489,012689,     4.1,     6.6,    12.666667,0,0, 16,ROSEBUD             
R7,SD,46,57555, 3,1,1,3,N, , .,16,  3,1800,1830,021689,021889,     4.2,    15.4,    12.666667,0,0, 16,ROSEBUD             
R7,SD,46,57555, 3,1,1,3,N, , .,16,  3,1840,1900,030389,031089,     1.4,    14.6,    12.666667,0,0, 16,ROSEBUD             
R7,SD,46,57555, 3,1,1,3,N, , .,16,  6,1040,1100,030389,031089,     1.7,    12.8,    14.050000,0,0, 16,ROSEBUD             
R7,SD,46,57555, 3,1,1,7,N, , .,16,  3,1035,1045,012589,012789,     2.0,    12.0,    12.666667,0,0, 16,ROSEBUD             
R7,SD,46,57555, 3,2,1,3,N, , .,16,  3,1035,1530,012489,012689,     0.8,    27.5,    12.666667,0,0, 16,ROSEBUD             
R7,SD,46,57560, 3,1,0,4,Y, , .,16,  0,1015,1015,022289,022489,     1.0,    25.5,     8.550000,0,0, 16,ROSEBUD             
R7,SD,46,57560, 3,1,1,2,N, , .,16,  0,1030,1040,022289,022489,     1.4,    17.5,     8.550000,0,0, 16,ROSEBUD             
R7,SD,46,57560, 3,1,1,2,N, , .,16,  0,1040,1100,022289,022489,     3.1,     9.3,     8.550000,0,0, 16,ROSEBUD             
R7,SD,46,57560, 3,1,1,3,N, , .,16,  0,1010,1020,022289,022489,     1.5,    17.2,     8.550000,0,0, 16,ROSEBUD             
R7,SD,46,57560, 3,1,1,3,Y, , .,16,  9,1130,1130,020289,020289,     2.1,    14.8,    14.000000,0,0, 16,ROSEBUD             
R7,SD,46,57563, 3,1,1,2,N, , .,16,  4,1320,1508,012389,012589,     2.3,    13.2,    11.600000,0,0, 16,ROSEBUD             
R7,SD,46,57563, 3,1,1,2,N, , .,16,  4,1340,1515,012389,012589,     1.2,    23.1,    11.600000,0,0, 16,ROSEBUD             
R7,SD,46,57563, 3,1,1,3,N, , .,16,  4,1355,1525,012389,012589,     4.9,     7.1,    11.600000,0,0, 16,ROSEBUD             
R7,SD,46,57563, 3,1,1,3,N, , .,16,  4,1440,1520,012389,012589,     3.3,    10.1,    11.600000,0,0, 16,ROSEBUD             
R7,SD,46,57563, 3,1,1,3,N, , .,16,  4,1500,1800,030389,030389,     0.6,    37.3,    11.600000,0,0, 16,ROSEBUD             
R7,SD,46,57566, 3,0,9,0, , , .,16,  5,1430,1500,022289,022489,     1.3,    19.1,    11.325000,0,0, 16,ROSEBUD             
R7,SD,46,57566, 3,1,1,2,N, , .,16,  5,1130,1600,032789,032989,     0.5,    39.9,    11.325000,0,0, 16,ROSEBUD             
R7,SD,46,57566, 3,1,1,2,N, , .,16,  5,1440,1445,021489,021689,     2.5,    12.1,    11.325000,0,0, 16,ROSEBUD             
R7,SD,46,57566, 3,1,1,2,N, , .,16,  5,1440,1500,022189,022389,     3.2,    10.4,    11.325000,0,0, 16,ROSEBUD             
