Country,ISO3c,Year,Project,Item,ItemCnt,Sample,Response,RespN
Moldova,MDA,2006,wvs,ImpDemoc_wvs,ImpDemoc_wvs_Moldova,1046,0.821643287,859
Moldova,MDA,2006,wvs,Strong_wvs,Strong_wvs_Moldova,1046,0.316316316,331
Moldova,MDA,2008,evs,Army_evs,Army_evs_Moldova,1551,0.593101225,920
Moldova,MDA,2008,evs,Church_evs,Church_evs_Moldova,1551,0.613604126,952
Moldova,MDA,2008,evs,EvDemoc_evs,EvDemoc_evs_Moldova,1551,0.689168279,1069
Moldova,MDA,2008,evs,Strong_evs,Strong_evs_Moldova,1551,0.142553191,221
Mongolia,MNG,2003,asnb,Army_asnb,Army_asnb_Mongolia,1144,0.857517483,981
Mongolia,MNG,2003,asnb,DemocExtent_asnb,DemocExtent_asnb_Mongolia,1144,0.90472028,1035
Mongolia,MNG,2003,asnb,DemocSuit_asnb,DemocSuit_asnb_Mongolia,1144,0.854895105,978
Mongolia,MNG,2003,asnb,Party_asnb,Party_asnb_Mongolia,1144,0.726398601,831
Mongolia,MNG,2003,asnb,Strong_asnb,Strong_asnb_Mongolia,1144,0.591783217,677
Mongolia,MNG,2003,asnb,ThreeState_asnb,ThreeState_asnb_Mongolia,1144,0.553321678,633
Mongolia,MNG,2005,asb,Army_asb,Army_asb_Mongolia,800,0.55875,447
Mongolia,MNG,2005,asb,EvDemoc_asb,EvDemoc_asb_Mongolia,800,0.83,664
Mongolia,MNG,2005,asb,Strong_asb,Strong_asb_Mongolia,800,0.25625,205
Mongolia,MNG,2006,asnb,Army_asnb,Army_asnb_Mongolia,1211,0.83402147,1010
Mongolia,MNG,2006,asnb,DemocExtent_asnb,DemocExtent_asnb_Mongolia,1211,0.943848059,1143
Mongolia,MNG,2006,asnb,DemocSuit_asnb,DemocSuit_asnb_Mongolia,1211,0.8437,1022
Mongolia,MNG,2006,asnb,Party_asnb,Party_asnb_Mongolia,1211,0.703550784,852
Mongolia,MNG,2006,asnb,Strong_asnb,Strong_asnb_Mongolia,1211,0.358381503,434
Mongolia,MNG,2006,asnb,ThreeState_asnb,ThreeState_asnb_Mongolia,1211,0.397192403,481
Mongolia,MNG,2010,asnb,Army_asnb,Army_asnb_Mongolia,1210,0.8613766,1042
Mongolia,MNG,2010,asnb,Church_asnb,Church_asnb_Mongolia,1210,0.8537138,1033
Mongolia,MNG,2010,asnb,DemocSuit_asnb,DemocSuit_asnb_Mongolia,1210,0.8413353,1018
Mongolia,MNG,2010,asnb,Party_asnb,Party_asnb_Mongolia,1210,0.73679125,892
Mongolia,MNG,2010,asnb,Strong_asnb,Strong_asnb_Mongolia,1210,0.4267344,516
Mongolia,MNG,2010,asnb,ThreeState_asnb,ThreeState_asnb_Mongolia,1210,0.4840123,586
Mongolia,MNG,2014,asnb,Army_asnb,Army_asnb_Mongolia,1228,0.7786799,956
Mongolia,MNG,2014,asnb,Church_asnb,Church_asnb_Mongolia,1228,0.8172549,1004
Mongolia,MNG,2014,asnb,DemocSuit_asnb,DemocSuit_asnb_Mongolia,1228,0.717848,882
Mongolia,MNG,2014,asnb,Party_asnb,Party_asnb_Mongolia,1228,0.6683825,821
Mongolia,MNG,2014,asnb,Strong_asnb,Strong_asnb_Mongolia,1228,0.342151,420
Mongolia,MNG,2014,asnb,ThreeState_asnb,ThreeState_asnb_Mongolia,1228,0.4375296,537
Mongolia,MNG,2020,wvs,Army_wvs,Army_wvs_Mongolia,1638,0.6088659,997
Mongolia,MNG,2020,wvs,EvDemoc_wvs,EvDemoc_wvs_Mongolia,1638,0.736720081,1207
Mongolia,MNG,2020,wvs,ImpDemoc_wvs,ImpDemoc_wvs_Mongolia,1638,0.87720144,1437
Mongolia,MNG,2020,wvs,Strong_wvs,Strong_wvs_Mongolia,1638,0.249655413,409
Montenegro,MNE,1996,wvs,Army_wvs,Army_wvs_Montenegro,240,0.821,197
Montenegro,MNE,1996,wvs,Church_wvs,Church_wvs_Montenegro,240,0.842,202
Montenegro,MNE,1996,wvs,EvDemoc_wvs,EvDemoc_wvs_Montenegro,240,0.875,210
Montenegro,MNE,1996,wvs,Strong_wvs,Strong_wvs_Montenegro,240,0.637,153
Montenegro,MNE,2001,wvs,Army_wvs,Army_wvs_Montenegro,1060,0.822,871
Montenegro,MNE,2001,wvs,Church_wvs,Church_wvs_Montenegro,1060,0.805194805,854
Montenegro,MNE,2001,wvs,EvDemoc_wvs,EvDemoc_wvs_Montenegro,1060,0.853,904
Montenegro,MNE,2001,wvs,Strong_wvs,Strong_wvs_Montenegro,1060,0.738738739,783
Montenegro,MNE,2008,evs,Army_evs,Army_evs_Montenegro,1516,0.600395778,910
Montenegro,MNE,2008,evs,Church_evs,Church_evs_Montenegro,1516,0.743865435,1128
Montenegro,MNE,2008,evs,EvDemoc_evs,EvDemoc_evs_Montenegro,1516,0.761939314,1155
Montenegro,MNE,2008,evs,Strong_evs,Strong_evs_Montenegro,1516,0.403825858,612
Montenegro,MNE,2019,evs,Army_evs,Army_evs_Montenegro,1003,0.397625063,399
Montenegro,MNE,2019,evs,Church_evs,Church_evs_Montenegro,1003,0.819451461,822
Montenegro,MNE,2019,evs,EvDemoc_evs,EvDemoc_evs_Montenegro,1003,0.819451461,822
Montenegro,MNE,2019,evs,ImpDemoc_evs,ImpDemoc_evs_Montenegro,1003,0.809412982,812
Montenegro,MNE,2019,evs,Strong_evs,Strong_evs_Montenegro,1003,0.226075271,227
Morocco,MAR,2001,wvs,Army_wvs,Army_wvs_Morocco,1251,0.595,744
Morocco,MAR,2001,wvs,Church_wvs,Church_wvs_Morocco,1251,0.554445554,694
Morocco,MAR,2001,wvs,EvDemoc_wvs,EvDemoc_wvs_Morocco,1251,0.631,789
Morocco,MAR,2001,wvs,Strong_wvs,Strong_wvs_Morocco,1251,0.556,696
Morocco,MAR,2006,arb,Church_arb,Church_arb_Morocco,1277,0.845732185,1080
Morocco,MAR,2006,arb,DemocSuit_arb,DemocSuit_arb_Morocco,1277,0.795614722,1016
Morocco,MAR,2006,arb,EvDemoc_arb,EvDemoc_arb_Morocco,1277,0.895849648,1144
Morocco,MAR,2006,arb,Strong_arb_2,Strong_arb_2_Morocco,1277,0.733750979,937
Morocco,MAR,2007,pew,ImpDemoc_pew,ImpDemoc_pew_Morocco,1000,0.65,650
Morocco,MAR,2007,wvs,Army_wvs,Army_wvs_Morocco,1000,0.587,587
Morocco,MAR,2007,wvs,EvDemoc_wvs,EvDemoc_wvs_Morocco,1000,0.84,840
Morocco,MAR,2007,wvs,ImpDemoc_wvs,ImpDemoc_wvs_Morocco,1000,0.783783784,784
Morocco,MAR,2007,wvs,Strong_wvs,Strong_wvs_Morocco,1000,0.632,632
Morocco,MAR,2011,wvs,EvDemoc_wvs,EvDemoc_wvs_Morocco,1200,0.848,1018
Morocco,MAR,2011,wvs,ImpDemoc_wvs,ImpDemoc_wvs_Morocco,1200,0.753507014,904
Morocco,MAR,2011,wvs,Strong_wvs,Strong_wvs_Morocco,1200,0.568568569,682
Morocco,MAR,2013,afb,Army_afrob,Army_afrob_Morocco,1197,0.617617618,739
Morocco,MAR,2013,afb,Party_afrob,Party_afrob_Morocco,1197,0.630630631,755
Morocco,MAR,2013,afb,Strong_afrob,Strong_afrob_Morocco,1197,0.649,777
Morocco,MAR,2013,afb,ThreeState_afrob,ThreeState_afrob_Morocco,1197,0.625625626,749
Morocco,MAR,2013,arb,Church_arb,Church_arb_Morocco,1116,0.693548387,774
Morocco,MAR,2013,arb,DemocSuit_arb,DemocSuit_arb_Morocco,1116,0.42921147,479
Morocco,MAR,2013,arb,EvDemoc_arb,EvDemoc_arb_Morocco,1116,0.849462366,948
Morocco,MAR,2013,arb,Strong_arb_1,Strong_arb_1_Morocco,1116,0.746415771,833
Morocco,MAR,2014,atp,Army_atp,Army_atp_Morocco,1777,0.6387169,1135
Morocco,MAR,2014,atp,Church_atp,Church_atp_Morocco,1777,0.8030388,1427
Morocco,MAR,2014,atp,DemocSuit_atp,DemocSuit_atp_Morocco,1777,0.7079347,1258
Morocco,MAR,2014,atp,Relig_atp,Relig_atp_Morocco,1777,0.4473832,795
Morocco,MAR,2015,afb,Army_afrob,Army_afrob_Morocco,1200,0.773333333,928
Morocco,MAR,2015,afb,Party_afrob,Party_afrob_Morocco,1200,0.803333333,964
Morocco,MAR,2015,afb,Strong_afrob,Strong_afrob_Morocco,1200,0.768333333,922
Morocco,MAR,2015,afb,ThreeState_afrob,ThreeState_afrob_Morocco,1200,0.64,768
Morocco,MAR,2016,arb,Church_arb,Church_arb_Morocco,1200,0.7886795,946
Morocco,MAR,2016,arb,DemocSuit_arb,DemocSuit_arb_Morocco,1200,0.6535882,784
Morocco,MAR,2016,arb,ThreeState_arb,ThreeState_arb_Morocco,1200,0.5107259,613
Morocco,MAR,2018,afb,Army_afrob,Army_afrob_Morocco,1200,0.760113979,912
Morocco,MAR,2018,afb,Party_afrob,Party_afrob_Morocco,1200,0.670920413,805
Morocco,MAR,2018,afb,Strong_afrob,Strong_afrob_Morocco,1200,0.599052679,719
Morocco,MAR,2018,afb,ThreeState_afrob,ThreeState_afrob_Morocco,1200,0.691614884,830
Morocco,MAR,2018,arb,Church_arb,Church_arb_Morocco,2400,0.627080037,1505
Morocco,MAR,2018,arb,DemocSuit_arb,DemocSuit_arb_Morocco,2400,0.646698183,1552
Morocco,MAR,2018,arb,ThreeState_arb,ThreeState_arb_Morocco,2400,0.539499026,1295
Mozambique,MOZ,2002,afb,Army_afrob,Army_afrob_Mozambique,1400,0.530530531,743
Mozambique,MOZ,2002,afb,Party_afrob,Party_afrob_Mozambique,1400,0.42,588
Mozambique,MOZ,2002,afb,Strong_afrob,Strong_afrob_Mozambique,1400,0.407,570
Mozambique,MOZ,2002,afb,ThreeState_afrob,ThreeState_afrob_Mozambique,1400,0.539,755
Mozambique,MOZ,2005,afb,Army_afrob,Army_afrob_Mozambique,1198,0.57,683
Mozambique,MOZ,2005,afb,Party_afrob,Party_afrob_Mozambique,1198,0.514485514,616
Mozambique,MOZ,2005,afb,Strong_afrob,Strong_afrob_Mozambique,1198,0.417,500
Mozambique,MOZ,2005,afb,ThreeState_afrob,ThreeState_afrob_Mozambique,1198,0.561,672
Mozambique,MOZ,2008,afb,Army_afrob,Army_afrob_Mozambique,1200,0.63,756
Mozambique,MOZ,2008,afb,Party_afrob,Party_afrob_Mozambique,1200,0.512,614
Mozambique,MOZ,2008,afb,Strong_afrob,Strong_afrob_Mozambique,1200,0.584415584,701
Mozambique,MOZ,2008,afb,ThreeState_afrob,ThreeState_afrob_Mozambique,1200,0.590590591,709
Mozambique,MOZ,2012,afb,Army_afrob,Army_afrob_Mozambique,2400,0.593,1423
Mozambique,MOZ,2012,afb,Party_afrob,Party_afrob_Mozambique,2400,0.561876248,1349
Mozambique,MOZ,2012,afb,Strong_afrob,Strong_afrob_Mozambique,2400,0.568568569,1365
Mozambique,MOZ,2012,afb,ThreeState_afrob,ThreeState_afrob_Mozambique,2400,0.625,1500
Mozambique,MOZ,2015,afb,Army_afrob,Army_afrob_Mozambique,2400,0.435,1044
Mozambique,MOZ,2015,afb,Party_afrob,Party_afrob_Mozambique,2400,0.49625,1191
Mozambique,MOZ,2015,afb,Strong_afrob,Strong_afrob_Mozambique,2400,0.344583333,827
Mozambique,MOZ,2015,afb,ThreeState_afrob,ThreeState_afrob_Mozambique,2400,0.447083333,1073
Mozambique,MOZ,2018,afb,Army_afrob,Army_afrob_Mozambique,2392,0.533642367,1276
Mozambique,MOZ,2018,afb,Party_afrob,Party_afrob_Mozambique,2392,0.516521494,1236
Mozambique,MOZ,2018,afb,Strong_afrob,Strong_afrob_Mozambique,2392,0.408673256,978
Mozambique,MOZ,2018,afb,ThreeState_afrob,ThreeState_afrob_Mozambique,2392,0.572222482,1369
Myanmar,MMR,2015,asnb,Army_asnb,Army_asnb_Myanmar,1620,0.3713087,602
Myanmar,MMR,2015,asnb,Church_asnb,Church_asnb_Myanmar,1620,0.7442216,1206
Myanmar,MMR,2015,asnb,DemocSuit_asnb,DemocSuit_asnb_Myanmar,1620,0.4773349,773
Myanmar,MMR,2015,asnb,Party_asnb,Party_asnb_Myanmar,1620,0.4438316,719
Myanmar,MMR,2015,asnb,Strong_asnb,Strong_asnb_Myanmar,1620,0.279601,453
Myanmar,MMR,2015,asnb,ThreeState_asnb,ThreeState_asnb_Myanmar,1620,0.6588114,1067
Myanmar,MMR,2020,wvs,Army_wvs,Army_wvs_Myanmar,1200,0.284166667,341
Myanmar,MMR,2020,wvs,EvDemoc_wvs,EvDemoc_wvs_Myanmar,1200,0.953333333,1144
Myanmar,MMR,2020,wvs,ImpDemoc_wvs,ImpDemoc_wvs_Myanmar,1200,0.931666667,1118
Myanmar,MMR,2020,wvs,Relig_wvs,Relig_wvs_Myanmar,1200,0.566666667,680
Myanmar,MMR,2020,wvs,Strong_wvs,Strong_wvs_Myanmar,1200,0.268333333,322
Namibia,NAM,1999,afb,Army_afrob,Army_afrob_Namibia,1183,0.58,686
Namibia,NAM,1999,afb,Party_afrob,Party_afrob_Namibia,1183,0.628,743
Namibia,NAM,1999,afb,Strong_afrob,Strong_afrob_Namibia,1183,0.556,658
Namibia,NAM,1999,afb,ThreeState_afrob,ThreeState_afrob_Namibia,1183,0.573,678
Namibia,NAM,2003,afb,Army_afrob,Army_afrob_Namibia,1199,0.515515516,618
Namibia,NAM,2003,afb,Party_afrob,Party_afrob_Namibia,1199,0.548,657
Namibia,NAM,2003,afb,Strong_afrob,Strong_afrob_Namibia,1199,0.576,691
Namibia,NAM,2003,afb,ThreeState_afrob,ThreeState_afrob_Namibia,1199,0.541,649
Namibia,NAM,2006,afb,Army_afrob,Army_afrob_Namibia,1200,0.397602398,477
Namibia,NAM,2006,afb,Party_afrob,Party_afrob_Namibia,1200,0.587,704
Namibia,NAM,2006,afb,Strong_afrob,Strong_afrob_Namibia,1200,0.449,539
Namibia,NAM,2006,afb,ThreeState_afrob,ThreeState_afrob_Namibia,1200,0.565,678
Namibia,NAM,2008,afb,Army_afrob,Army_afrob_Namibia,1200,0.673,808
Namibia,NAM,2008,afb,Party_afrob,Party_afrob_Namibia,1200,0.687,824
Namibia,NAM,2008,afb,Strong_afrob,Strong_afrob_Namibia,1200,0.728,874
Namibia,NAM,2008,afb,ThreeState_afrob,ThreeState_afrob_Namibia,1200,0.639,767
Namibia,NAM,2012,afb,Army_afrob,Army_afrob_Namibia,1200,0.766,919
Namibia,NAM,2012,afb,Party_afrob,Party_afrob_Namibia,1200,0.761238761,913
Namibia,NAM,2012,afb,Strong_afrob,Strong_afrob_Namibia,1200,0.79,948
Namibia,NAM,2012,afb,ThreeState_afrob,ThreeState_afrob_Namibia,1200,0.635635636,763
Namibia,NAM,2014,afb,Army_afrob,Army_afrob_Namibia,1200,0.77,924
Namibia,NAM,2014,afb,Party_afrob,Party_afrob_Namibia,1200,0.816666667,980
Namibia,NAM,2014,afb,Strong_afrob,Strong_afrob_Namibia,1200,0.844166667,1013
Namibia,NAM,2014,afb,ThreeState_afrob,ThreeState_afrob_Namibia,1200,0.738333333,886
Namibia,NAM,2017,afb,Army_afrob,Army_afrob_Namibia,1200,0.706973117,848
Namibia,NAM,2017,afb,Party_afrob,Party_afrob_Namibia,1200,0.802810268,963
Namibia,NAM,2017,afb,Strong_afrob,Strong_afrob_Namibia,1200,0.767676259,921
Namibia,NAM,2017,afb,ThreeState_afrob,ThreeState_afrob_Namibia,1200,0.645624969,775
Nepal,NPL,2005,asb,Army_asb,Army_asb_Nepal,1580,0.565,893
Nepal,NPL,2005,asb,EvDemoc_asb,EvDemoc_asb_Nepal,1580,0.77,1217
Nepal,NPL,2005,asb,Strong_asb,Strong_asb_Nepal,1580,0.38625,610
Nepal,NPL,2005,sab,Army_sab,Army_sab_Nepal,1580,0.4537975,717
Nepal,NPL,2005,sab,DemocSuit_sab,DemocSuit_sab_Nepal,1580,0.5474684,865
Nepal,NPL,2005,sab,Elec_sab,Elec_sab_Nepal,1580,0.6974684,1102
Nepal,NPL,2005,sab,Strong_sab,Strong_sab_Nepal,1580,0.09240506,146
Nepal,NPL,2005,sab,ThreeState_sab,ThreeState_sab_Nepal,1580,0.4329114,684
Nepal,NPL,2013,sab,Army_sab,Army_sab_Nepal,1945,0.4673522,909
Nepal,NPL,2013,sab,Strong_sab,Strong_sab_Nepal,1945,0.351671,684
Nepal,NPL,2013,sab,ThreeState_sab,ThreeState_sab_Nepal,1945,0.38509,749
Netherlands,NLD,1988,eb,ThreeState_eb,ThreeState_eb_Netherlands,1006,0.845924453,851
Netherlands,NLD,1992,eb,ThreeState_eb,ThreeState_eb_Netherlands,1002,0.818363273,820
Netherlands,NLD,1997,eb,ThreeState_eb,ThreeState_eb_Netherlands,1020,0.834313725,851
Netherlands,NLD,1999,evs,Army_evs,Army_evs_Netherlands,1003,0.984646062,988
Netherlands,NLD,1999,evs,Church_evs,Church_evs_Netherlands,1003,0.948354935,951
Netherlands,NLD,1999,evs,EvDemoc_evs,EvDemoc_evs_Netherlands,1003,0.955433699,958
Netherlands,NLD,1999,evs,Strong_evs,Strong_evs_Netherlands,1003,0.720438684,723
Netherlands,NLD,2002,cses,Church_cses,Church_cses_Netherlands,1574,0.917,1443
Netherlands,NLD,2005,wvs,Army_wvs,Army_wvs_Netherlands,1050,0.891566265,936
Netherlands,NLD,2005,wvs,EvDemoc_wvs,EvDemoc_wvs_Netherlands,1050,0.854,897
Netherlands,NLD,2005,wvs,ImpDemoc_wvs,ImpDemoc_wvs_Netherlands,1050,0.929859719,976
Netherlands,NLD,2005,wvs,Strong_wvs,Strong_wvs_Netherlands,1050,0.534,561
Netherlands,NLD,2008,evs,Army_evs,Army_evs_Netherlands,1554,0.944851995,1468
Netherlands,NLD,2008,evs,Church_evs,Church_evs_Netherlands,1554,0.892535393,1387
Netherlands,NLD,2008,evs,EvDemoc_evs,EvDemoc_evs_Netherlands,1554,0.883655084,1373
Netherlands,NLD,2008,evs,Strong_evs,Strong_evs_Netherlands,1554,0.597619048,929
Netherlands,NLD,2012,ess,ImpDemoc_ess,ImpDemoc_ess_Netherlands,1831,0.903,1653
Netherlands,NLD,2012,wvs,Army_wvs,Army_wvs_Netherlands,1831,0.868,1589
Netherlands,NLD,2012,wvs,EvDemoc_wvs,EvDemoc_wvs_Netherlands,1831,0.805194805,1474
Netherlands,NLD,2012,wvs,ImpDemoc_wvs,ImpDemoc_wvs_Netherlands,1831,0.909,1664
Netherlands,NLD,2012,wvs,Strong_wvs,Strong_wvs_Netherlands,1831,0.542084168,993
Netherlands,NLD,2017,evs,Army_evs,Army_evs_Netherlands,2404,0.901536219,2167
Netherlands,NLD,2017,evs,Church_evs,Church_evs_Netherlands,2404,0.88304493,2123
Netherlands,NLD,2017,evs,EvDemoc_evs,EvDemoc_evs_Netherlands,2404,0.88304493,2123
Netherlands,NLD,2017,evs,ImpDemoc_evs,ImpDemoc_evs_Netherlands,2404,0.915857065,2202
Netherlands,NLD,2017,evs,Strong_evs,Strong_evs_Netherlands,2404,0.581432638,1398
Netherlands,NLD,2017,pew,Army_pew,Army_pew_Netherlands,1006,0.91,915
Netherlands,NLD,2017,pew,EvDemoc_pew,EvDemoc_pew_Netherlands,1006,0.84,845
Netherlands,NLD,2017,pew,Strong_pew_2,Strong_pew_2_Netherlands,1006,0.89,895
New Zealand,NZL,1998,wvs,Army_wvs,Army_wvs_New Zealand,1201,0.88,1057
New Zealand,NZL,1998,wvs,Church_wvs,Church_wvs_New Zealand,1201,0.707707708,850
New Zealand,NZL,1998,wvs,EvDemoc_wvs,EvDemoc_wvs_New Zealand,1201,0.766,920
New Zealand,NZL,1998,wvs,Strong_wvs,Strong_wvs_New Zealand,1201,0.707292707,849
New Zealand,NZL,2002,cses,Church_cses,Church_cses_New Zealand,1741,0.766,1334
New Zealand,NZL,2005,wvs,Army_wvs,Army_wvs_New Zealand,954,0.863,823
New Zealand,NZL,2005,wvs,EvDemoc_wvs,EvDemoc_wvs_New Zealand,954,0.764,729
New Zealand,NZL,2005,wvs,Strong_wvs,Strong_wvs_New Zealand,954,0.712287712,680
New Zealand,NZL,2011,wvs,Army_wvs,Army_wvs_New Zealand,841,0.896,754
New Zealand,NZL,2011,wvs,EvDemoc_wvs,EvDemoc_wvs_New Zealand,841,0.77,648
New Zealand,NZL,2011,wvs,ImpDemoc_wvs,ImpDemoc_wvs_New Zealand,841,0.872872873,734
New Zealand,NZL,2011,wvs,Strong_wvs,Strong_wvs_New Zealand,841,0.691,581
New Zealand,NZL,2020,wvs,Army_wvs,Army_wvs_New Zealand,1057,0.883632923,934
New Zealand,NZL,2020,wvs,EvDemoc_wvs,EvDemoc_wvs_New Zealand,1057,0.833491012,881
New Zealand,NZL,2020,wvs,ImpDemoc_wvs,ImpDemoc_wvs_New Zealand,1057,0.907284768,959
New Zealand,NZL,2020,wvs,Relig_wvs,Relig_wvs_New Zealand,1057,0.89782403,949
New Zealand,NZL,2020,wvs,Strong_wvs,Strong_wvs_New Zealand,1057,0.738883633,781
Nicaragua,NIC,1996,lb,ThreeState_lb,ThreeState_lb_Nicaragua,1034,0.591591592,612
Nicaragua,NIC,1997,lb,ThreeState_lb,ThreeState_lb_Nicaragua,1002,0.678321678,680
Nicaragua,NIC,1998,lb,ThreeState_lb,ThreeState_lb_Nicaragua,1000,0.719,719
Nicaragua,NIC,2000,lb,ThreeState_lb,ThreeState_lb_Nicaragua,1000,0.639,639
Nicaragua,NIC,2001,lb,ThreeState_lb,ThreeState_lb_Nicaragua,1005,0.426573427,429
Nicaragua,NIC,2002,lb,Church_lb,Church_lb_Nicaragua,1016,0.819,832
Nicaragua,NIC,2002,lb,ThreeState_lb,ThreeState_lb_Nicaragua,1016,0.62962963,640
Nicaragua,NIC,2003,lb,ThreeState_lb,ThreeState_lb_Nicaragua,1004,0.512512513,515
Nicaragua,NIC,2004,lapop,Church_lapop,Church_lapop_Nicaragua,1000,0.618181818,618
Nicaragua,NIC,2004,lapop,Strong_lapop,Strong_lapop_Nicaragua,1000,0.814685315,815
Nicaragua,NIC,2004,lapop,ThreeState_lapop,ThreeState_lapop_Nicaragua,1000,0.633566434,634
Nicaragua,NIC,2004,lb,Church_lb,Church_lb_Nicaragua,1000,0.665334665,665
Nicaragua,NIC,2004,lb,ThreeState_lb,ThreeState_lb_Nicaragua,1000,0.386,386
Nicaragua,NIC,2005,lb,Church_lb,Church_lb_Nicaragua,1000,0.705,705
Nicaragua,NIC,2005,lb,ThreeState_lb,ThreeState_lb_Nicaragua,1000,0.566566567,567
Nicaragua,NIC,2006,lapop,Church_lapop,Church_lapop_Nicaragua,1000,0.526674234,527
Nicaragua,NIC,2006,lapop,Strong_lapop,Strong_lapop_Nicaragua,1000,0.723609535,724
Nicaragua,NIC,2006,lapop,ThreeState_lapop,ThreeState_lapop_Nicaragua,1000,0.568104427,568
Nicaragua,NIC,2006,lb,Church_lb,Church_lb_Nicaragua,1000,0.679,679
Nicaragua,NIC,2006,lb,ThreeState_lb,ThreeState_lb_Nicaragua,1000,0.564,564
Nicaragua,NIC,2007,lb,Church_lb,Church_lb_Nicaragua,1000,0.753753754,754
Nicaragua,NIC,2007,lb,ThreeState_lb,ThreeState_lb_Nicaragua,1000,0.614,614
Nicaragua,NIC,2008,lapop,Church_lapop,Church_lapop_Nicaragua,1000,0.600649351,601
Nicaragua,NIC,2008,lapop,Strong_lapop,Strong_lapop_Nicaragua,1000,0.833116883,833
Nicaragua,NIC,2008,lapop,ThreeState_lapop,ThreeState_lapop_Nicaragua,1000,0.728571429,729
Nicaragua,NIC,2008,lb,Church_lb,Church_lb_Nicaragua,1000,0.670670671,671
Nicaragua,NIC,2008,lb,ThreeState_lb,ThreeState_lb_Nicaragua,1000,0.584,584
Nicaragua,NIC,2009,lb,Church_lb,Church_lb_Nicaragua,1000,0.724,724
Nicaragua,NIC,2009,lb,ThreeState_lb,ThreeState_lb_Nicaragua,1000,0.549,549
Nicaragua,NIC,2010,lapop,Church_lapop,Church_lapop_Nicaragua,1000,0.630519481,631
Nicaragua,NIC,2010,lapop,Strong_lapop,Strong_lapop_Nicaragua,1000,0.855844156,856
Nicaragua,NIC,2010,lapop,ThreeState_lapop,ThreeState_lapop_Nicaragua,1000,0.784415584,784
Nicaragua,NIC,2010,lb,Church_lb,Church_lb_Nicaragua,1000,0.732,732
Nicaragua,NIC,2010,lb,ThreeState_lb,ThreeState_lb_Nicaragua,1000,0.584,584
Nicaragua,NIC,2011,lb,Church_lb,Church_lb_Nicaragua,1000,0.738,738
Nicaragua,NIC,2011,lb,ThreeState_lb,ThreeState_lb_Nicaragua,1000,0.503496503,503
Nicaragua,NIC,2012,lapop,Church_lapop,Church_lapop_Nicaragua,1499,0.68712475,1030
Nicaragua,NIC,2012,lapop,Strong_lapop,Strong_lapop_Nicaragua,1499,0.881333333,1321
Nicaragua,NIC,2012,lapop,ThreeState_lapop,ThreeState_lapop_Nicaragua,1499,0.825883923,1238
Nicaragua,NIC,2013,lb,Church_lb,Church_lb_Nicaragua,1000,0.806806807,807
Nicaragua,NIC,2013,lb,ThreeState_lb,ThreeState_lb_Nicaragua,1000,0.503496503,503
Nicaragua,NIC,2014,lapop,Church_lapop,Church_lapop_Nicaragua,1546,0.638421734,987
Nicaragua,NIC,2014,lapop,ThreeState_lapop,ThreeState_lapop_Nicaragua,1546,0.690168176,1067
Nicaragua,NIC,2015,lb,Church_lb,Church_lb_Nicaragua,1000,0.772772773,773
Nicaragua,NIC,2015,lb,ThreeState_lb,ThreeState_lb_Nicaragua,1000,0.483483483,483
Nicaragua,NIC,2016,lapop,Church_lapop,Church_lapop_Nicaragua,1560,0.555128205,866
Nicaragua,NIC,2016,lb,Church_lb,Church_lb_Nicaragua,1000,0.821,821
Nicaragua,NIC,2016,lb,ThreeState_lb,ThreeState_lb_Nicaragua,1000,0.414,414
Nicaragua,NIC,2017,lb,Church_lb,Church_lb_Nicaragua,1000,0.7600133,760
Nicaragua,NIC,2017,lb,ThreeState_lb,ThreeState_lb_Nicaragua,1000,0.3979532,398
Nicaragua,NIC,2018,lb,ThreeState_lb,ThreeState_lb_Nicaragua,1000,0.51476036,515
Nicaragua,NIC,2019,lapop,Church_lapop,Church_lapop_Nicaragua,1547,0.483242375,748
Nicaragua,NIC,2020,lb,Church_lb,Church_lb_Nicaragua,1000,0.560478326,560
Nicaragua,NIC,2020,lb,ThreeState_lb,ThreeState_lb_Nicaragua,1000,0.478146487,478
Nicaragua,NIC,2020,wvs,Army_wvs,Army_wvs_Nicaragua,1200,0.825833333,991
Nicaragua,NIC,2020,wvs,EvDemoc_wvs,EvDemoc_wvs_Nicaragua,1200,0.835,1002
Nicaragua,NIC,2020,wvs,ImpDemoc_wvs,ImpDemoc_wvs_Nicaragua,1200,0.795833333,955
Nicaragua,NIC,2020,wvs,Relig_wvs,Relig_wvs_Nicaragua,1200,0.5925,711
Nicaragua,NIC,2020,wvs,Strong_wvs,Strong_wvs_Nicaragua,1200,0.388333333,466
Niger,NER,2013,afb,Army_afrob,Army_afrob_Niger,1199,0.576,691
Niger,NER,2013,afb,Party_afrob,Party_afrob_Niger,1199,0.796796797,955
Niger,NER,2013,afb,Strong_afrob,Strong_afrob_Niger,1199,0.682317682,818
Niger,NER,2013,afb,ThreeState_afrob,ThreeState_afrob_Niger,1199,0.656343656,787
Niger,NER,2015,afb,Army_afrob,Army_afrob_Niger,1200,0.7275,873
Niger,NER,2015,afb,Party_afrob,Party_afrob_Niger,1200,0.8625,1035
Niger,NER,2015,afb,Strong_afrob,Strong_afrob_Niger,1200,0.823333333,988
Niger,NER,2015,afb,ThreeState_afrob,ThreeState_afrob_Niger,1200,0.709166667,851
Niger,NER,2018,afb,Army_afrob,Army_afrob_Niger,1200,0.60520593,726
